neutral,belini,es,snapchat,famous,@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,súper,bday,al,amigo,y,compañero,de,viajes,más,cool,que,he,tenido,.,el,súper,jet,setter,mi,ernie,…,,,,,,,,,,,,,,,,,,,,,
positive,omg,cerquita,de,los,0,millonacos,ya,!!,tendré,que,hacer,mas,batallitas,no,?,:smirking_face:,foxy,vs,sonic,.,exe,,,,,,,,,,,,,,,,,,,,,
positive,¡,y,marchando,el,segundo,vlog,de,hoy,!,discoteca,en,el,aeropuerto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,las,acciones,",",son,las,que,cuentan,y,te,hacen,entender,muchas,cosas,",",no,hacen,falta,palabras,..,..,#quote,,,,,,,,,,,,,,,,,,,,,
neutral,primero,me,caigo,yo,y,salvo,mi,telefono,#iphonesincover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,pero,es,q,esto,:slightly_smiling_face:,pa,mi,esta,gay,cc,:face_with_tears_of_joy:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,por,mi,madre,que,to,',el,mundo,que,conozco,se,enjevó,",",me,cago,en,to,',,,,,,,,,,,,,,,,,,,,,,,,
positive,@,jajajajajjajajajajajajaj,im,gonna,use,that,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,rt,@,:,necesito,partner,que,siempre,esté,pa,',las,cervezas,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,rt,@,:,sin,hesitation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,este,es,un,baby,echidna,y,fue,creado,0,segundos,despues,de,que,dios,creo,la,marijuana,.,#echidna,#cosarara,,,,,,,,,,,,,,,,,,,,,,
neutral,remember,",",remember,..,.,hoy,es,domingo,de,snupchut,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,“,@,:,bebe,es,la,fucking,dura,”,:smiling_face_with_heart-eyes:,:smiling_face_with_heart-eyes:,:smiling_face_with_heart-eyes:,:smiling_face_with_heart-eyes:,:smiling_face_with_heart-eyes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,by,chinomiranda,"""""",tu,me,quemas,me,quemas,me,quemas,y,el,fuego,en,mis,venas,me,pone,a,bailar,..,.,"""",no,te,…,,,,,,,,,,,,,,,,
positive,@,¡,definitivamente,no,queremos,perderla,como,cliente,!,¿,cómo,le,podemos,ayudar,con,su,cuenta,de,verizon,wireless,?,~,as,,,,,,,,,,,,,,,,,,,
positive,wooohooo,conseguí,mis,smirnoff,black,!!,!!,0,nada,mas,..,..,:,),@,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,siempre,supe,que,estaba,destinado,para,hacer,algo,grande,",",lo,que,no,sabía,es,que,sería,cambiar,el,mundo,con,mi,música,.,#rapplayers,,,,,,,,,,,,,,,,,
negative,so,fucking,accurate,.,esta,era,yo,horita,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,hotbox,it,in,the,rain,>>>>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,rt,@,:,te,doy,follow,no,me,das,follow,back,pero,me,das,rt,",",o,sea,,,,,,,,,,,,,,,,,,,,,,,,
positive,ahora,en,camino,a,cordinar,vestuario,y,tenerlo,listo,para,mi,friend,@,que,viene,a,miami,@,@,:high-heeled_shoe:,:dress:,,,,,,,,,,,,,,,,,,,,,
positive,cuidado,por,ahí,que,hay,mucho,catfish,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,#loveit,#music,#dope,#notengodinero,#maffio,@,#tunein,#checkitout,#support,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,goal,y,amarilla,:,0,×,0,para,di,maria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,popcorn,time,es,la,que,hay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,ahora,le,tocó,a,pepe,diaz,el,comisionado,@,#sincensura,#peleasfueradelaire,hay,.,i,madre,!!,!!,!!,!,,,,,,,,,,,,,,,,,,,,,,,
negative,si,en,una,semana,empiezo,a,ver,hashtags,de,pc,como,el,año,pasado,voy,a,dar,uf,sin,pena,.,,,,,,,,,,,,,,,,,,,,,
negative,fml,no,kiero,haser,mi,hw,!,-__-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,ellos,saben,que,cuando,mamá,esta,limpiando,el,piso,",",está,prohibido,pasar,!.,..,lol,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,comprando,oxigeno,.,#chipbag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,“,@,:,un,nuevo,día/la,nueva,temporada/telemundo,.,promo,estilo,@,y,@,”,teamwork,:necktie:,:jeans:,:man’s_shoe:,:dress:,:high-heeled_shoe:,,,,,,,,,,,,,,,,,,,,,
negative,quiero,tibitiar,todas,las,fotos,de,mi,prom,",",puedo,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,comenzar,un,domingo,relajado,usando,una,denim,shirt,#lomejordeldomingo,we,are,open,hoy,abrimos,…,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,rt,@,:,@,es,el,álbum,que,vas,a,sacar,llamado,"""",soy,unrap,player,"""",:smiling_face_with_heart-eyes:,:smiling_face_with_heart-eyes:,:smiling_face_with_heart-eyes:,:smiling_face_with_heart-eyes:,,,,,,,,,,,,,,,,,,,,,
neutral,rt,@,:,un,nene,enchulao,se,ve,tan,cute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,saludos,e,igualmente,.,buen,fin,de,semana,!!,!!,#happyfriday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,ya,ves,|,nery,godoy,&,kronno,zomber,(,videoclip,oficial,):,vía,@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,but,then,tambien,mu,brother,wrks,early,manana,so,tambien,poreso,ya,ni,dije,nada,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,aprender,inglés,(,de,la,vida,real,),en,gran,medida,depende,de,lo,que,hables,y,escuches,",",el,inglés,hay,que,vivirlo,",",más,que,estudiarlo,:),,,,,,,,,,,,,
positive,@,@,demasiado,accurate,jajajajaja,demasiado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,está,lloviendo,y,relampagueando,y,esther,y,yo,de,camino,a,pets,smart,a,comprar,un,pez,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,-,de,que,trabajas,?,+,matando,a,zombies,.,-,pero,si,ni,existen,.,+,viste,a,alguno,?,-,nop,+,porque,ya,los,mate,a,todos,!,,,,,,,,,,,
positive,rt,@,:,ya,quiero,graduarme,",",mudarme,y,empezar,la,uni,",",en,verdad,.,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,gaby,en,el,gate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,remembering,bvi,xmas,in,july!shannan's:four_leaf_clover:,este,miércoles,!,todo,el,mundo,para,alla,!,,,,,,,,,,,,,,,,,,,,,,,,,
positive,fierro,pa,la,flea,market,!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,@,tata,=,scared,...,nell,language,jajajaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,rt,@,:,a,mi,no,me,invitaron,a,ni,un,prom,y,seguimos,vivo,y,perriando,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,no,sé,por,qué,antes,no,salía,la,miniatura,del,vlog,pero,ahora,sí,:grinning_face_with_big_eyes:,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,con,ganas,de,waffle,house,:loudly_crying_face:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,concoction,:,mezcla,.,i,made,a,concoction,of,eggs,",",mayonnaise,and,olive,oil,",",and,used,it,as,a,hair,treatment,.,,,,,,,,,,,,,,,,,,
positive,@,jaja,no,te,creas,!,we,just,thought,it,'d,be,funny,to,make,ppl,think,we,were,getting,married,ya,k,todo,creen,x,internet,lmfao,,,,,,,,,,,,,,
neutral,@,me,entrega,crowley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,fixed,things,con,mi,cousin,and,with,someone,you,guys,least,expect,!,ya,veran,quien,.,,,,,,,,,,,,,,,,,,,,,,,,,
positive,look,de,hoy,vestido,#milly,@,@,@,gracias,@,x,la,foto,!,:dress:,:high-heeled_shoe:,:clapping_hands:,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,@,-so,tall,-religious,-friendly,-anime,jaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,diaaaa,'lo,",",el,exhausment,que,tenía,era,tanto,que,dormí,de,0pm-0am,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,#beautysquat,@,@,y,el,team,#miercolesdebelleza,#rocking,#styling,#makeup,…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,tb,a,cuando,si,no,te,ponias,camisas,playero,no,eras,cool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,wya,perrito,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,"""",@,:,@,no,uh,"""",jajaja,if,you,say,so,..,.,either,way,you,is,invited,:),,,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,un,masaje,full,body,es,necesario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,soñe,con,cada,una,de,las,personas,que,quisiera,que,siguieran,en,mi,vida,..,.,cool,.,,,,,,,,,,,,,,,,,,,,,,,,
neutral,no,me,he,sacado,un,selfie,decente,hace,meses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,¡,qué,emoción,!,ve,aquí,con,qué,país,estuvieron,la,mayoría,de,tus,tweets,y,dale,rt,con,#meagarroelgol,:,,,,,,,,,,,,,,,,,,,,,
neutral,desayuno,de,quiznos,y,pal,gate,!,esperamos,tener,suerte,hoy,..,.,spirit,es,una,shit,!!,jamas,vuelvo,a,utilizar,esa,línea,!!,,,,,,,,,,,,,,,,,
neutral,@,quítate,de,dealer,entonces,que,me,tientan,tus,descuentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,"""",@,:,no,estoy,acostumbrado,a,mi,mama,tener,relationship,problems,.,too,used,to,her,being,single,i,guess,.,"""",x0,,,,,,,,,,,,,,,,,,
positive,rt,@,:,sparknotes,y,quizlet,son,una,tremenda,salvacion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,damm,zombers,!!,este,año,estaré,en,@,dando,un,concierto,de,rap-plays,!,:alien_monster:,:video_game:,omfg,!,:fire:,:fire:,,,,,,,,,,,,,,,,,,,,,,
positive,“,@,:,buenos,días,mis,chiquititos,!,aquí,el,look,de,hoy,!,”,falda,de,alexander,mcqueen,y,top,de,theory,,,,,,,,,,,,,,,,,,,
positive,me,ha,gustado,un,vídeo,de,@,de,@,(,-,cryptic,wisdom,-,me,myself,&,i,(,g-eazy,remix,)),.,,,,,,,,,,,,,,,,,,,
negative,@,i,know,bitch,you,disappear,out,of,the,no,where,?,?,k,pasa,contigo,!!!,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,no,me,lebante,ahorita,cuz,i,felt,como,si,me,kemara,por,dentro,!,:o,then,i,started,getting,all,red,",",i,think,im,allergic,a,algo,,,,,,,,,,,,,
positive,rt,@,:,yesterday,we,got,a,beauty,and,style,presentation,from,@,and,@,.,#descubremk,#mklove,…,,,,,,,,,,,,,,,,,,,,,,,
positive,un,saludito,a,la,rata,q,está,detrás,de,nosotros,haciendo,ruido,..,.,hilo,dental,contigo,#nasty,#lechon,,,,,,,,,,,,,,,,,,,,,,,
positive,scandal,season,0,episode,0,promo,0x0,promo,via,@,//,i,need,thisssss,now,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,tensión,hata,el,final,!!,|,juegos,del,hambre,ep,.,0,|,minecraft,:,vía,@,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,quiero,ir,a,ver,finding,dory,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,yea,it,was,long,but,it,was,my,fault,!,and,yo,si,i,brokw,it,0yrs,ago,and,its,been,like,hell,evee,since,lol,it,,,,,,,,,,,,,,
positive,@,ahhh,jajaja,",",no,lo,sabía,ty,!,:),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,hello,hello,.,un,gusto,saludarte,.,#happyfriday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,mi,mamá,es,tan,cute,y,totita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,del,0,?,lol,i,had,that,like,a,day,ago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,settle,down,:,sentar,cabeza,.,he,was,ready,to,settle,down,with,the,woman,of,his,dreams,.,,,,,,,,,,,,,,,,,,,,,,,
negative,i,need,a,nap,",",urgente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,vine,a,ver,un,torneo,de,softball,y,me,pusieron,a,jugar,:-),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,wardrobe,selection,#ilovemyjob,#stylist,#style,#spring,#primavera,seleccion,de,vestuario,!,#tv,…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,rt,@,:,no,te,dejes,llevar,por,mis,tweets,que,terminas,perdiendo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,la,espada,de,escalibur,|,juegos,del,hambre,|,minecraft,:,vía,@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,el,único,día,libre,que,tengo,esta,semana,es,mañana,y,tengo,diagnóstico,en,la,uni,",",bello,",",bello,,,,,,,,,,,,,,,,,,,,,,
positive,este,weekend,tengo,class,bonding,=,este,weekend,muero,de,felicidad,:woman_dancing_medium_skin_tone:,:smiling_face_with_heart-eyes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,que,si,que,!,ya,estoy,bien,ready,para,cortar,cabezas,hoy,;),*,wink,wink,*,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,do,n't,tripas,carnitas,i,rember,when,i,used,to,grow,mustaches,like,that,would,look,firme,now,everything,connects,all,dark,:(,,,,,,,,,,,,,,,,,,
positive,flipanding,con,un,paisaje,que,me,recuerda,demasiado,a,jurassic,park,.,ti,tiii,titiiii,…,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,let,go,@,@,@,#siyofuerael,@,concert,time,!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,thanks,#ponteenformaconlagatita,#ponteenforma,gratis,para,la,comunidad,#zumba,abdelzumba,…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,si,twitter,cambia,de,0,characters,a,0,",",0,ahí,si,te,digo,yo,que,soy,la,primera,en,no,volver,a,entrar,aquí,.,,,,,,,,,,,,,,,,
positive,not,true,:,old,dogs,do,n't,learn,new,tricks,(,loro,viejo,no,aprende,),you,are,never,too,old,to,set,another,goal,or,to,dream,a,new,dream,.,cslewis,,,,,,,,,
neutral,un,tweet,cabrón,",",le,doy,rt,y,me,sale,"""",tweet,not,found,"""",",",eeeeeeso,perra,:upside-down_face:,,,,,,,,,,,,,,,,,,,,,,,
negative,@,ellen,"""",quiere,"""",entrevistar,a,julianna,margulies,",",clooney,says,:,she,is,a,tough,cookie,",",she,is,a,hard,one,to,catch,...,,,,,,,,,,,,,,,
neutral,rt,@,:,arrepiéntanse,pecadores,que,esto,es,dios,dandole,un,preview,del,infierno,:fire:,:fire:,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,discrimination,at,its,finest,.,#discriminacion,#discrimination,#racialequity,#inequality,#retrograde,#stereotypes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,semester,from,hell,...,despues,de,las,practicas,mi,energia,no,da,para,nada,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,ugh,que,annoying,",",en,la,iupi,va,a,ver,uno,jueves,y,viernes,:unamused_face:,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,"""",un,corazón,por,un,abrazo,de,0,segs,"""",jurau,',que,fue,lo,más,awkward,del,día,,,,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,prueba,nuestra,nueva,sangriiia,frozen,.,el,jolgorio,de,la,sanse,comienza,aquí,.,#sanse0,,,,,,,,,,,,,,,,,,,,,,,,
positive,y,ya,me,dijo,cual,quiere,pa,llerno,hahha,...,gauuuuddddd,i,love,her,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,permiso,",",como,que,terminé,el,season,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,diablou,en,este,tour,la,gente,está,super,problemática,wtf,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,mi,ra,entra,al,cuarto,y,no,sale,..,.,girl,i,need,to,study,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,llevamos,trabajando,unos,tres,meses,en,el,rediseño,de,logo,",",canales,",",imagen,en,general,.,esencia,yellowmellow,:top_arrow:,.,soon,come,.,,,,,,,,,,,,,,,,,,
positive,@,grax,honey,!!,celebramos,el,viernes,!!,!!,te,amo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,asi,es,el,macho,lol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,aqui,les,dejo,el,link,de,descargar,del,nuevo,album,de,kronno,zomber,-,yo,soy,un,rap,player,:see-no-evil_monkey:,vía,@,…,,,,,,,,,,,,,,,,
negative,ya,van,a,ser,las,0,",",*,tiro,los,libros,*,fuck,it,me,voy,a,dormir,.,,,,,,,,,,,,,,,,,,,,,,,
neutral,rt,@,:,i,just,want,y,'all,to,know,that,this,is,real,life,lol,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,viendo,vídeos,de,h0z0,de,@,para,corregir,mi,skill,de,noob,profesional,jajaja,que,dificil,es,el,juego,plis,!,,,,,,,,,,,,,,,,,,,,,
positive,la,respuesta,de,la,#techtrivia,de,hoy,es,:,tetris,.,en,0,",",fue,el,primer,juego,en,los,teléfonos,móviles,.,,,,,,,,,,,,,,,,,,,
neutral,¿,cuántos,selfies,al,día,son,demasiados,?,a,),uno,b,),tres,c,),¡,nunca,se,pueden,tomar,demasiados,selfies,!,,,,,,,,,,,,,,,,,,
negative,de,pecho,",",de,culo,",",de,cara,",",all,of,the,above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,rt,@,:,no,estuviste,en,#puntacana0,si,no,sabes,que,la,canción,del,trip,fue,"""",el,taxi,"""",:taxi:,,,,,,,,,,,,,,,,,,,,,
positive,@,uy,si,",",i,can,n't,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,ajajaja,@,mm,me,lo,pensaré,!,:squinting_face_with_tongue:,:winking_face_with_tongue:,vale,a,ti,no,te,bloqueo,pero,solo,por,que,se,que,krordiwild,is,rial,!,:red_heart:,:sweat_droplets:,:face_with_tears_of_joy:,,,,,,,,,,,,,,
positive,y,así,de,ciente,méxico,y,ganar,.,vamos,por,la,copa,#vivamexico,.,aquí,con,mi,bella,barbie,girl,…,,,,,,,,,,,,,,,,,,,,,
positive,bebe,",",coloring,book,",",incienso,y,mi,sofá,.,what,is,life,?,:relieved_face:,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,fucking,okc,ñetaaaaa,:smiling_face_with_horns:,:sign_of_the_horns_light_skin_tone:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,#techtrivia,:,¿,a,cuál,ciudad,van,más,los,recién,casados,(,según,facebook),?,a,.,miami,b,.,new,york,c,.,las,vegas,,,,,,,,,,,,,,,,
positive,@,jajaja,mensa,keep,telling,yourself,that,:p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,la,discoteca,formada,0miami,#elvacilondelagatita,#morningshow,#onair,#miami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,my,dad,me,regano,cuzs,i,was,telling,that,to,my,brother,and,lo,andaba,molestando,lol,,,,,,,,,,,,,,,,,,,,,,,,,
positive,get,a,feel,of,:,tener,una,mejor,idea,.,i,’m,going,to,do,my,internship,so,i,can,get,a,better,feel,of,the,kind,of,career,i,’m,getting,into,,,,,,,,,
negative,mientras,escribo,un,essay,sobre,la,historia,de,pr,como,"""",territorio,"""",lo,único,que,me,pregunto,es,:,porque,carajos,todavia,somos,colonia,??,?,,,,,,,,,,,,,,,
positive,un,sushi,date,la,haría,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,no,es,correcto,preguntar,where,the,restrooms,are,",",le,hace,falta,algo,antes,como,i,know,where,the,restrooms,are,...,o,,,,,,,,,,,,,,,,,,
positive,yeah,si,pudimos,con,tigres,",",podemos,con,toluca,!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,#stylingfrench,@,&,@,#sls,@,@,llegando,al,foro,lista,pa,soltar,la,sopa,…,,,,,,,,,,,,,,,,,,,,,,,
neutral,pantalones,holgados,de,moda,este,otoño,@,#picstitch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,oh,y,luego,les,saque,lo,de,mi,birthday,!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,se,kemo,pokito,but,fuck,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,and,then,me,dice,ke,me,peine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,@,esta,tampoco,se,me,habría,ocurrido,ty,!,:),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,quieres,help,me,o,quieres,ropa,?,you,have,better,shit,than,i,do,though,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,el,tembleque,de,abu,",",carajo,",",fucking,ricura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,#repost,@,with,repostapp,・・・,#evaandpepe,que,fiestón,gracias,!,#lagotafria,bailalo,…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,si,solo,los,iphones,fueran,así,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,tamo,',ready,#phhhoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,rt,@,:,en,el,friendzone,desde,que,nací,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,tengo,que,ponerle,bubble,wrap,a,el,frame,de,la,puerta,de,mi,closet,me,sigo,llegando,la,esquina,con,la,rodilla,:/,,,,,,,,,,,,,,,,,,,
neutral,este,stress,va,a,acabar,conmigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,todo,el,mundo,janguiando,y,yo,tengo,que,trabajar,mañana,tempranito,:-),#blessed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,el,vlog,de,hoy,:,una,mexicana,entre,españoles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,buenos,días,!,quieres,saber,lo,último,en,tendencias,para,este,otoñó,belleza,y,moda,?,@,@,#marykay,hollywood,glam,,,,,,,,,,,,,,,,,,,,,
negative,it,shouldnt,bother,you,cause,ami,ya,ni,me,pelas,!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,su,nombre,sale,hasta,en,mi,fucking,serie,;,el,universo,está,conspirando,en,mi,contra,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,super,trabajo,amiga,!,u,rock,:thumbs_up:,:winking_face:,@,@,@,@,@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,cuz,idk,how,to,dance,bachata,lolol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,“,@,:,@,no,e,dicho,que,se,lo,diria,a,alguien,#justmakingthingsclear,”,que,?,jaja,no,entiendo,.,,,,,,,,,,,,,,,,,,,,,
neutral,mami,:,"""",en,vez,de,freshmen,0,vas,a,engordar,los,freshmen,0,..,.,"""",mi,madre,siempre,tan,sincera,ella,-.,-,,,,,,,,,,,,,,,,,
positive,@,:),es,una,frase,q,yo,uso,sorry,no,la,expliqué,para,decir,q,de,verdad,ellos,no,hablan,rápido,",",nosotros,entrenamos,el,oído,con,audio,+,,,,,,,,,,,,,
positive,@,creo,q,escribiste,dos,verbos,diferentes,por,error,",",a,mi,me,pasa,todo,el,tiempo,",",ambos,son,leave,cierto,?,,,,,,,,,,,,,,,,,,,
positive,rt,@,:,yo,lo,que,quiero,es,alguien,que,sepa,vacilar,",",pero,que,tenga,sus,metas,y,prioridades,on,point,,,,,,,,,,,,,,,,,,,,
positive,lansamiento,de,la,revista,“,imagen,town,of,medley,”,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,zombibers,!,jajajajajajajaja,ok,no,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,“,@,:,retorna,el,hard,rock,cafe,a,puerto,rico,-,”,wooohooo,por,fin,!!,!,@,locos,q,abran,",",hace,falta,!,,,,,,,,,,,,,,,,
positive,gracias,a,los,q,me,dan,su,realimentación,",",hacen,#ff,a,la,cuenta,y,a,los,q,aportan,.,have,a,wonderful,weekend,hope,you,'ve,learned,a,lot,:),,,,,,,,,,,
positive,keep,myself,from,:,dejar,de,.,i,can,n't,keep,myself,from,eating,sweets,.,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,para,mañana,viernes,estacionamiento,gratis,aquí,en,el,home,platea,de,los,marlins,.,en,la,gran,pre,…,,,,,,,,,,,,,,,,,,,,,,,
negative,rt,@,:,mi,look,del,dia,de,hoy,!,gracias,@,y,un,detalle,de,@,(,el,collar,),graciasssss,,,,,,,,,,,,,,,,,,,,
positive,hoy,celebro,ser,parte,de,la,familia,de,@,#mdb,no,se,pierdan,mis,tips,en,este,super,canal,,,,,,,,,,,,,,,,,,,,,,,
positive,@,ya,te,tengo,tu,nickname,jajaja,mira,tu,dm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,donde,en,viejo,san,juan,puedo,conseguir,@,frozen,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,my,sister,is,just,in,0th,grade,i,me,iso,mi,hw,>>,poreso,la,kiero,mucho,:face_with_tears_of_joy:,:red_heart:,,,,,,,,,,,,,,,,,,,,,,,
positive,donde,se,han,escondido,mia,zombisitos,!!,!,batman,arkham,knight,epic,rap,-,kronno,zomber,(,videoclip,oficial,),,,,,,,,,,,,,,,,,,,,,,
positive,papi,a,los,0,años,pichó,la,uni,y,se,mudó,para,california,solo,",",y,yo,aquí,trabajando,y,estudiando,",",tranqui,,,,,,,,,,,,,,,,,,,
neutral,quien,quiere,jugar,béisbol,?,@,#elvacilondelagatita,#halloween,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,si,mi,ma,no,estuviera,babysitting,orita,estuvieramos,aya,en,las,carreras,:tired_face:,!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,escucha,mucho,audio,en,inglés,incluso,cuando,no,entiendas,continua,escuchando,:),just,like,small,children,do,",",trust,me,!,i,know,you,can,do,it,,,,,,,,,,,,,,,
positive,@,jajajajaja,ese,show,is,gold,!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
