positive,everyone,is,so,fucking,nice,en,este,hospital,:red_heart:,,:red_heart:,,:red_heart:,:raising_hands_medium-light_skin_tone:,love,youuuuuu,guys,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,cheers,to,that,!,jajaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,tu,no,estabas,enfermo,?,:face_with_tears_of_joy:,damn,:flexed_biceps_dark_skin_tone:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,feliz,como,una,lombriz,ya,en,min,esperando,que,nasca,mi,sobrinita,alexandra,pero,suena,mejor,eva,maría,o,no,?,#familia,#purelove,#amor,,,,,,,,,,,,,,,,,,
positive,me,siento,tan,pendejo,right,now,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,0,piercings,más,para,la,colección,",",jujuuu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,ya,los,0,muñecos,@,y,@,en,la,alfombra,de,#billboardsmx,@,by,@,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,@,ale,era,con,lo,de,class,bonding,..,.,y,tambien,una,conv,.,de,twitter,entre,nosotras,jajaja,,,,,,,,,,,,,,,,,,,,,
negative,madre,mía,kronno,pero,que,haces,despierto,a,estas,horas,"?,",no,pareces,ni,youtuber,!,ajajaj,buenos,días,zombers,!,,,,,,,,,,,,,,,,,,,,,
positive,good,morning,a,la,familia,mas,hermosa,de,todo,sur,de,la,florida,#elvacilondelagatita,como,se,sienten,…,,,,,,,,,,,,,,,,,,,,,,,,
negative,voy,a,empezar,una,etapa,completamente,nueva,en,mi,vida,.,reality,check,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,jajaja,what,happen,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,hablemos,de,lo,rico,que,fue,ese,nap,de,0,horas,:growing_heart:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,shoutout,a,mi,primo,que,me,gritó,que,me,amaba,desde,el,otro,lado,de,la,casa,por,contestar,su,chiste,mongo,con,otro,chiste,mongo,:face_with_tears_of_joy:,,,,,,,,,,,,,,,
positive,hello,profesor,contéstame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,mi,hermana,siempre,ha,sido,mi,cómplice,",",thank,the,lord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,mi,mamita,quiere,cocinar,",",ok,toda,tuya,la,cocina,!!,!,yes,!!,!,:),,,,,,,,,,,,,,,,,,,,,,,,,,
negative,quién,puñeta,es,ese,",",the,fuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,“,@,:,@,@,que,bello,el,vestuario,de,alexa,del,performance,thanks,!!,”,un,gusto,querida,:clapping_hands:,:kiss_mark:,,,,,,,,,,,,,,,,,,,,,
positive,cuando,un,zomber,te,intenta,robar,la,contraseña,..,.,:expressionless_face:,:expressionless_face:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,“,@,:,the,men,&,women,who,create,the,fun,on,@,”,had,a,great,time,thanks0,felipe,from,the,valor,!,,,,,,,,,,,,,,,,,,
positive,pruebas,de,vestuario,para,#cannesfilmfestival,#menfashion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,true,..,si,no,me,picharas,tanto,:face_with_tears_of_joy:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,ahh,ok,.,esta,bien,cool,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,hoy,vamo,',pal,tanning,session,",",ameeeeen,:heart_with_arrow:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,jajajaja,eso,lo,explica,no,mano,",",lo,cojo,next,semester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,mas,zombers,que,nunca,!!,!,zombers,gracias,por,todos,los,dibujos,que,me,habeis,hecho,del,canal,secundario,!,son,increibles,!,sois,los,mejores,!,,,,,,,,,,,,,,,
neutral,hahahahahaha,cabrones,un,pautosito,me,está,haciendo,una,tiraera,mera,yo,no,estoy,puesta,para,estas,niñerías,bye,:victory_hand_medium-light_skin_tone:,:face_with_tears_of_joy:,,,,,,,,,,,,,,,,,,,,,,
positive,a,la,escuelita,!,good,morning,feliz,inicio,de,clases,#elvacilondelagatita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,recuerda,que,menos,siempre,es,más,:smiling_face:,:raising_hands_light_skin_tone:,collar,$,0.0,#salhuaclothing,#collar,#neckless,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,miren,si,quiero,regresar,a,la,uni,que,ayer,soñé,que,me,compré,un,pasaje,de,regreso,a,milwaukee,sin,decirle,nada,a,mami,:face_with_tears_of_joy:,:face_with_tears_of_joy:,:face_with_tears_of_joy:,,,,,,,,,,,,,,,
neutral,ayer,me,dio,un,chungo,importante,en,la,barriga,y,sigo,como,una,caquita,.,es,posible,que,hoy,no,haya,vlog,",",aunque,lo,intentaré,.,,,,,,,,,,,,,,,
neutral,look,del,dia,#lookoftheday,@,@,@,vestido,#frenchconnection,…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,friday,fun,day,!,makeovers,clothing,shopping,.,#lovemyjob,.,comprando,ropa,para,unos,cambios,de,look,.,#amomitrabajo,,,,,,,,,,,,,,,,,,,,,,,
negative,"""",@,:,dios,mío,el,moretón,no,se,me,va,:loudly_crying_face:,"""",galaxy,jajajja,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,video,:,marco,antonio,solis,"""",a,donde,vamos,a,parar,"""",@,stylist,@,..,.,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,estoy,vizco,xd,!!,con,luis,deathmetal,!,|,popurri,|,rocket,league,:,vía,@,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,youtube,gangster,rap,:smiling_face_with_sunglasses:,:smiling_face_with_horns:,|,kronno,zomber,|,(,videoclip,oficial,):,vía,@,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,solo,paso,para,recordarles,que,en,dos,semanas,vivo,con,fucking,@,ñeta,bye,.,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,imparables,!!,!,|,con,luis,|,rocket,league,:,vía,@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,no,fun,with,out,you,@,#friendsforever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,el,pasado,es,pasado,",",just,let,it,go,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,update,en,mi,clumsiness,:,se,me,cayó,el,desayuno,tratando,de,que,no,se,virara,el,agua,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,me,rendi,voy,a,dejar,que,mama,lo,haga,..,.,too,much,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,no,quiero,ser,el,nuevo,eminem,",",quiero,ser,el,nuevo,kronno,zomber,.,#thedivision,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,siempre,baby,!!,el,saludo,a,ti,t,pasaste,con,el,spot,!,q,aventura,..,.,jajaja,love,u,,,,,,,,,,,,,,,,,,,,,
positive,donde,?,where,'s,that,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,grabado,un,promo,con,@,y,@,super,divertidisimo,n,"""",pls,do,n't,tackle,it,"""",,,,,,,,,,,,,,,,,,,,,,,,,
positive,#mezclasenvivo,@,#palos,más,música,que,nadie,..,.,disfruta,el,weekend,.,#elvacilondelagatita,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,i,'m,such,an,overachiever,.,ya,le,compré,el,regalo,de,navidad,a,mi,novio,:face_with_tears_of_joy:,:person_gesturing_ok_medium-light_skin_tone:,,,,,,,,,,,,,,,,,,,,,,,,
positive,en,el,concert,de,ednita,!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,cremas,y,splash,aretes,y,pulseras,vinchitas,de,flores,realiza,tu,pedido,a,domicilio,al,0.0.0,#salhuaclothing,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,@,acuerdense,tomarse,un,break,pa,secarse,las,lagrimas,#loveyouguys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,gracias,a,dios,y,mi,morenita,x,darme,el,privilegio,de,hacer,lo,q,me,gusta,y,apasiona,.,a,todos,mis,clientes,x,confiar,en,mi,",",#0,con,#style,:victory_hand:,,,,,,,,,,
positive,@,nenaaa,espero,estés,bien,",",hoy,fue,uno,d,los,grandes,y,encontró,todo,súper,!!,!,omg,,,,,,,,,,,,,,,,,,,,,,,
positive,#behappy,#feliz,#life,#live,#you,#love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,existe,la,opción,de,"""",tap,to,spin,again,"""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,"""",@,:,si,no,fuera,ilegal,andaría,desnuda,"""",preachhh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,tío,instagram,mission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,hasta,en,su,break,mi,@,mecanea,!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,#quote,#elvacilondelagatita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,llegaron,nuestras,reposiciones,de,valerias,en,todos,los,colores,ya,en,stock,!,new,colors,:,verde,limon,y,rojo,:green_heart:,:red_heart:,,,,,,,,,,,,,,,,,,,,
positive,los,mejores,vestidos,@,#premiosjuventud,el,público,eligió,y,ese,es,el,voto,que,vale,!,#stylist,#me,,,,,,,,,,,,,,,,,,,,,,,,
positive,bagel,en,wisconsin,=,begel,mail,=,mel,milk,=,melk,#bye,#stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,@,loca,yo,también,jajajaja,especialmente,el,del,class,bonding,quejándose,de,que,tu,te,rajaste,la,pierna,por,saludarla,,,,,,,,,,,,,,,,,,,,,
negative,de,pecho,",",de,culo,",",de,cara,",",all,of,the,above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,necesito,un,gym,partner,que,se,motive,a,cualquier,hora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,jajaja,despues,de,ser,kronno,lo,mas,importante,es,impresionar,a,los,padres,y,conseguir,un,cachorrito,!,xdd,:dog_face:,:dog_face:,:see-no-evil_monkey:,:see-no-evil_monkey:,:face_savoring_food:,:squinting_face_with_tongue:,,,,,,,,,,,,,,,,,
positive,buenos,días,zombers,!!,ayer,estuve,organizando,mis,redes,sociales,aqui,os,dejo,la,pagina,oficial,de,mi,facebook,!,:d,:d,,,,,,,,,,,,,,,,,,,,
neutral,cerremos,un,candado,en,un,puente,y,tiremos,la,llave,a,un,lago,para,que,nadie,la,encuentre,y,siempre,me,encuentre,a,tu,lado,!,#zombergirl,^^,,,,,,,,,,,,,,
neutral,y,también,gracias,a,arturito,aguilar,esta,acá,también,great,friend,too,.,te,manda,saldos,y,felicitarte,.,@,@,@,,,,,,,,,,,,,,,,,,,,
positive,love,man,by,otis,redding,",",found,with,@,.,listen,now,:,como,me,hubiese,gustado,ver,a,mis,padres,bailando,esto,..,.,,,,,,,,,,,,,,,,,
negative,clase,nap,más,rico,",",puñeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,me,encanta,este,collage,!,:d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,se,abre,0er,horario,en,imagen,modeling,by,la,gatita,",",si,a,tu,niña,les,gusta,el,modelaje,regístralas,…,,,,,,,,,,,,,,,,,,,,,
neutral,food,coma,..,.,voy,a,coger,un,nap,hasta,las,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,update,:,todavia,sin,luz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,#elvacilondelagatita,happy,friday,!!,!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,imagen,modeling,by,la,gatita,regístrate,para,información,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,siempre,que,me,pico,la,pollina,me,queda,bien,.,esta,semana,que,tengo,una,presentación,de,cheer,bien,importante,",",me,la,pico,y,me,la,cago,:smiling_face:,:pistol:,,,,,,,,,,,,
neutral,maxifalda,mode,:sheaf_of_rice:,:leaf_fluttering_in_wind:,:sheaf_of_rice:,:fallen_leaf:,#ilovesalhuaclothing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,weeeeeeenos,diazzz,!!,:beaming_face_with_smiling_eyes:,:beaming_face_with_smiling_eyes:,:red_heart:,,que,tal,zombers,?,:sun:,:sun:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,flats,..,escoge,tu,color,favorito,!,:white_medium_star:,#flats,#shoes,#outfit,#saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,por,fin,en,nuestra,isla,!!,me,baje,del,avion,y,directo,a,trabajar,..,.,not,liked,!!,,,,,,,,,,,,,,,,,,,,,,
neutral,señor,",",por,favor,no,se,quite,la,correa,mientras,me,mira,.,its,just,awkward,.,,,,,,,,,,,,,,,,,,,,,,,,,
positive,look,de,la,bella,@,para,#elgordoylaflaca,@,.,ropa,de,@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,le,daría,al,wtf,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,@,ay,bendito,mija,",",pero,deja,que,llegues,al,season,0,..,you,gonna,love,ettttt,,,,,,,,,,,,,,,,,,,,,,,,
neutral,leyendo,y,contestando,algunos,de,vuestros,comentarios,en,el,nuevo,video,de,left,0,dead,0,!!,la,verdad,es,que,me,haceis,pasar,un,buen,rato,eje,,,,,,,,,,,,,,
positive,para,escuela,de,modelaje,regístrate,en,imagen,modeling,by,la,gatita,#miami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,tremendo,regaló,el,q,me,hizo,mi,esposo,@,@,#party,#summerfun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,cel,nuevo,",",manden,numeros,por,dm,!!,!,:red_circle:,:red_circle:,:red_circle:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,que,badtrip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,te,invitamos,a,celebrar,el,día,de,la,madre,en,salhua,clothing,este,sábado,para,compartiremos,…,,,,,,,,,,,,,,,,,,,,,,,,,
positive,en,un,party,y,las,únicas,@,las,trajimos,nosotros,..,.,nos,están,mirando,mal,pq,nadie,más,tiene,..,.,#sorrynotsorry,@,,,,,,,,,,,,,,,,,,
positive,corillo,no,vean,"""",the,big,short,"""",si,no,saben,de,economia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,si,la,mono,fuese,con,el,font,century,githic,ya,estuviese,done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,you,had,one,job,.,tenías,que,levantarme,para,yo,comer,y,seguir,estudiando,.,no,dejarme,dormir,0,horas,:weary_face:,,,,,,,,,,,,,,,,,,,,,
positive,@,yo,no,puedo,bregar,con,country,!,pero,escuche,una,canción,en,un,jangueo,que,me,gusto,pal,:face_with_tears_of_joy:,,,,,,,,,,,,,,,,,,,,,,
negative,la,disco,@,trató,mal,a,@,y,se,metieron,con,los,zombers,!,son,machistas,y,tratan,mal,a,la,gente,!,,,,,,,,,,,,,,,,,,,
neutral,luce,guapísima,desde,el,inicio,de,la,semana,..,#lunes,#killingmoday,#model,#beautiful,s,a,l,h,u,…,,,,,,,,,,,,,,,,,,,,,,,
positive,@,too,much,viewers,pero,ya,es,tiempo,de,acabarlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,tres,palabras,:,boda,en,streaming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,#ganalealama,ñana,#miami,#morningwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,si,es,la,más,bonita,ever,:winking_face_with_tongue:,:winking_face_with_tongue:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,jajajajajjaa,se,me,olvido,el,tryout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,ustedes,activos,pa,'l,jangueo,y,yo,ready,para,dormir,sin,alarma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,looks,de,primavera,tendencias,colores,como,el,amarillo,siempre,estan,de,moda,en,la,primavera,",",los,…,,,,,,,,,,,,,,,,,,,,,,,,
positive,cocktail,#expocolombia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,quisiera,poner,a,las,personas,en,vida,real,en,do,not,disturb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,estas,son,mis,primeras,navidades,compartidas,con,un,ejercito,de,zombers,!,:smiling_face_with_heart-eyes:,:squinting_face_with_tongue:,seran,especiales,!,:smiling_face:,,gracias,!,:red_heart:,,:red_heart:,:see-no-evil_monkey:,,,,,,,,,,,,,,,,,
positive,@,com,um,vestido,de,@,en,el,red,carpet,de,#premioslonuestro,@,#venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,si,yo,fuese,un,tipo,sería,team,nalgas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,que,bueno,que,voy,a,la,uni,a,ponerme,sweaters,.,así,cubro,la,gordura,de,navidad,.,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,jajaja,ese,es,el,que,me,quede,viendo,pero,either,way,quisiera,dos,televisores,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,i,know,babe,.,por,eso,me,dio,gracia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,imagen,modeling,by,la,gatita,.,registraciones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,génesis,me,trajo,icee,cabrones,.,:red_heart:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,ahora,la,tenemos,mas,grande,0mil,watts,la,nueva,casa,de,#elvacilondelagatita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,success,:sign_of_the_horns_light_skin_tone:,mostrando,emociones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,@,@,cabrona,si,te,duran,0,dias,y,lo,publicas,en,todos,lados,dejate,de,show,,,,,,,,,,,,,,,,,,,,,,,,
neutral,just,be,happy,that,pr,appears,on,snapchat,y,olvídate,del,resto,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,sabes,q,allá,tu,q,no,haces,shit,!,q,lástima,me,vas,a,dar,cuanto,todo,pase,!!,el,q,ríe,ultimo,ríe,mejor,!,,,,,,,,,,,,,,,,
positive,donde,estas,?,@,driving,to,you,and,listining,to,@,#0,.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,no,me,digas,que,ya,empezó,el,feriado,",",demasiado,increible,para,ser,verdad,!,:raising_hands_light_skin_tone:,shoulder,out,top,#allyouneedisecuador,,,,,,,,,,,,,,,,,,,,,,
positive,#repost,marielatv,with,repostapp,.,・・・,por,fin,",",great,news,.,a,disfrutar,los,buenos,momentos,…,,,,,,,,,,,,,,,,,,,,,,,,
positive,desayunando,en,mi,pueblo,de,aguadilla,con,mi,baby,@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,necesito,0,",",0,",",0,",",0,",",0,",",0,",",0,cerveza,despues,de,este,hell,week,tan,cabron,,,,,,,,,,,,,,,,,,,,
positive,son,pocas,veces,las,que,voy,a,plaza,",",pero,siempre,tengo,la,dicha,de,encontrarme,a,quien,menos,quiero,ver,#blessed,,,,,,,,,,,,,,,,,,,,
neutral,@,thanks,babe,.,a,fuerza,de,hielo,ando,:pensive_face:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,disney,classics,mientras,estudio,de,fisi,:grinning_face_with_sweat:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,"""",@,:,whattt,??,??,:frowning_face_with_open_mouth:,#foreverriendome,@,@,"""",jajajjajjajaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,retiro,totalmente,lo,dicho,sobre,orange,is,the,new,black,.,temporada,terminada,y,holly,shit,.,holly,shit,.,,,,,,,,,,,,,,,,,,,,,,
neutral,imagen,modeling,by,la,gatita,nuevos,cursos,registraciones,hoy,continuamos,…,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,the,uncertainty,kills,me,jajajaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,roadtrip,improvisa,'o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,quemé,0,de,0,taquitos,y,me,los,comí,anyways,.,#vidadeuniversitario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,el,vlog,de,hoy,:,último,día,en,argentina,!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,baby,",",solo,dime,que,si,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,recomendación,de,vida,:,oigan,real,friends,de,kanye,west,y,reflexionen,sobre,las,personas,que,lo,rodean,.,,,,,,,,,,,,,,,,,,,,,,,
positive,@,:face_with_tears_of_joy:,nena,tu,te,crees,que,no,me,he,acostumbrado,todavía,hahaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,nos,gusta,cuidar,cada,detalle,!,=>,blusa,basic,valentina,azul,disponible,en,medium,y,large,.,pedidos,0.0.0,,,,,,,,,,,,,,,,,,,,,,,
positive,juliet,blouse,",",un,blusa,fresca,de,chiffon,con,forro,!!,tus,pedidos,al,0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,ole,ole,..,.,los,caracoles,!!,!,ya,he,terminao,el,video,de,assassins,creed,syndicate,!,^^,,,,,,,,,,,,,,,,,,,,,,,
neutral,"""",mi,spending,estaba,todo,bien,hasta,que,compré,una,botella,de,moet,"""",-,@,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,mi,casa,lima,partner,:kissing_face_with_closed_eyes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,las,nenas,@,@,@,de,@,#happybday,to,me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,siempre,hay,una,!!,!,tenía,la,maleta,sobre,peso,saco,ropa,",",juguetes,y,d,momento,una,plancha,de,ropa,!!,!,omg,!!,!,,,,,,,,,,,,,,,,
positive,let,'s,get,ready,for,#fall0,#trenchcoat,a,must,.,a,ponerte,lista,para,el,#oto,ño0,y,el,saco,…,,,,,,,,,,,,,,,,,,,,,
positive,hacerlos,feliz,es,el,mejor,regalo,para,nuestros,niños,!,:lollipop:,:baby_bottle:,:balloon:,#outfit,maxifalda,beige,estampada,top,en,v,negra,,,,,,,,,,,,,,,,,,,,,
neutral,by,@,via,photorepost_app,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,solamente,me,tomó,0,meses,viviendo,aquí,para,darme,cuenta,que,no,tengo,que,ir,hasta,walgreens,para,comprarme,un,icee,:-),,,,,,,,,,,,,,,,,,,,
neutral,kronno,",",¿,como,haces,para,soportar,la,presión,de,la,fama,?,—,es,complicado,..,.,intento,quedarme,con,lo,bueno,",",y,no,ha,…,,,,,,,,,,,,,,
neutral,@,loca,relax,a,mi,tambien,me,piden,:face_with_rolling_eyes:,y,estoy,seguro,que,no,tengo,baby,face,,,,,,,,,,,,,,,,,,,,,,,,,
positive,ya,casi,viernes,!!,!!,!!,feliz,jueves,..,.,como,amanecen,los,oyentes,mas,cool,de,todo,sur,de,la,florida,??,…,,,,,,,,,,,,,,,,,,
neutral,try,out,this,outfit,woman,!,#ilovesalhuaclothing,pedidos,0.0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,esta,mañana,me,han,ingresado,",",zombers,:crying_face:,pero,ya,estoy,mejor,",",no,subiré,nada,al,canal,hasta,que,me,ponga,bien,.,sorry,!,,,,,,,,,,,,,,,,
positive,:white_flower:,siempre,decimos,para,ir,a,la,playa,y,nunca,vamos,jajaja,i,miss,youuu,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,por,supuestísimo,.,interesándote,por,tu,cuenta,",",escuchando,mucho,y,forzándote,a,hablar,.,ahorras,money,.,:smiling_face_with_heart-eyes:,,,,,,,,,,,,,,,,,,,,,,
neutral,que,fucking,hambreeeee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,y,happy,bday,0,you,.,feliz,cumple,@,@,@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,mera,ponme,algo,que,me,pompee,a,hacer,ejercicio,..,.,not,salsa,:face_with_rolling_eyes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,locaaa,en,verdad,esta,cabrona,esa,serie,veela,completa,",",yo,creo,que,solo,la,veo,por,fitz,pero,en,verdad,its,good,,,,,,,,,,,,,,,,,,
neutral,coger,un,nap,que,se,supone,que,fuera,de,0min,y,termino,siendo,de,0,horas,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,que,motivante,es,saber,que,ese,tweet,es,para,ti,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,hahahaha,está,muy,cabrona,la,película,.,la,quiero,ver,de,nuevo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,whatt,?,que,cosa,cabrona,:smiling_face_with_heart-eyes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,hoy,a,las,0h,se,estrena,algo,muy,especial,en,el,canal,..,.,el,videoclip,.,hype,hype,hype,!!,!,,,,,,,,,,,,,,,,,,,,
neutral,ayer,os,metistes,con,la,señorita,zomber,@,pero,hoy,os,teneis,que,enfrentar,a,todo,un,ejercito,de,zombers,!,buena,suerte,!,,,,,,,,,,,,,,,,,,
positive,estoy,tan,proud,del,golazo,de,dari,",",carajo,",",hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,quiero,be,besarte,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,life,university,en,atlanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,#elvacilondelagatita,#quote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,el,vídeo,de,yellowmellow,de,mañana,ya,está,editado,y,subiéndose,.,tengo,una,pequeña,noticia,que,daros,..,.,,,,,,,,,,,,,,,,,,,,,,
positive,yo,lo,que,quiero,es,quitarte,to,',.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,men,style,y,este,duo,siempre,a,la,moda,y,bien,guapos,en,mis,manos,hacen,mi,trabajo,facil,.,@,…,,,,,,,,,,,,,,,,,,,,
positive,i,swear,que,yo,la,paso,bien,hablando,mierdas,en,un,parking,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,todos,estos,días,me,he,estado,levantando,muy,temprano,for,my,liking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,goal,y,amarilla,:,0,×,0,para,di,maria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,"""",ariana,",",eres,como,una,dama,que,yo,amo,mucho,con,todo,mi,corazon,"""",-,@,i,feel,the,love,jajajaj,,,,,,,,,,,,,,,,,,,
