negative,@,ah,bueno,si,..,Son,top,criminals,world,..,.,Ponle,bush,saddam,husein,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Team,La,Gatita,comunidad,http://t.co/tEd5b6tx9I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,No,stress,MOOD,.,#chillingday,Salhua,beach,2016,NEW,COLLECTION,#relax,#playa,#beach,#moda,#instagood,#instapic,https://t.co/3bILDAtGt6,,,,,,,,,,,,,,,,,,,,,,
neutral,@,tómate,té,english,breakfast,pelín,leche,.,Te,activa,da,gusto,.,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Good,Morning,Familia,#elvacilondelagatita,https://t.co/8zZ5flLSjF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,No,puede,ser,vaya,tirar,tres,maletas,:weary_face::weary_face::weary_face:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,va,roommate,dan,loca,..,.,Greeeeaaaaaaattt,greeeeaaaaatttt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Porfavor,descarten,voz,último,snapchat,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,cuan,annoying,soné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,Todo,bien,kid,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Mami,hizo,frappè,:person_gesturing_OK_medium-light_skin_tone:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Awesome,!,Me,encanta,:D,^^,@,-,Stressed,Out,Remix,https://t.co/k0uW6DPH4D,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Less,ALWAYS,!,Print,Dress,Ya,disponible,tienda,#salhuaclothing,@,Salhua,…,https://t.co/vDkrjTmA83,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,felicidades,niñaa,:hatching_chick::balloon::party_popper:,pases,bieeen,:two_hearts:,#loveshu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Con,mas,grandes,amores,..,..,#daughter,https://t.co/EEUave1Fgf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Test,Post,Team,La,Gatita,-,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Ay,cool,oye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,En,5,MIN,VOY,A,HACER,MI,PRIMER,DIRECTO,EN,TWITCH,!!,!,:D,Quien,apunta,Zombers,?,https://t.co/idaqhbaNap,,,,,,,,,,,,,,,,,,,,
positive,Aburrimiento,tan,cabrón,considerando,irme,dormir,',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Part,3,rendí,#trainning,#puppy,#Duque,dio,4,pasitos,.,https://t.co/Z8YK7ovC3l,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,Un,roadtrip,weekends,",",definition,perfection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,sucks,!,Con,mega,susto,cualquier,momento,puedes,quedar,q,horror,!!,!,No,ninguna,gasolinera,?!,,,,,,,,,,,,,,,,,,,,,
positive,ok,voy,dormir,llego,momento,leyendo,cosas,mal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,Es,increible,pueden,cambiar,mood,menos,minuto,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,#Bayfront,Park,#Elvacilondelagatita,Team,Lucha,Cancer,seno,..,.,elzol1067fm,http://t.co/43hKg24dEh,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Hoy,q,libre,tiran,mega,especial,!!,!,Not,liked,!,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Espero,Imagen,Modeling,La,Gatita,.,Regístrate,llamarte,Información,…,https://t.co/BizjfHQGQE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,"""",@,:,Anda,carajo,ginger,"""",welcome,..,.,jajajaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Me,sabe,mal,Zombers,!,:disappointed_face::disappointed_face:,Pero,preocupeis,espero,mas,adelante,pueda,ir,cuenta,hacer,gira,!,^^,,,,,,,,,,,,,,,,,,,,,
positive,@,uhgg,deja,q,gane,powerball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,jajajaj,yesss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,@,hahaha,dos,pautosas,bye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,He,terminado,editar,vlog,hoy,tantos,momentazos,cuanto,suba,va,explotar,canal,.,GANAS,DE,QUE,LO,VEÁIS,.,:D,,,,,,,,,,,,,,,,,,,
positive,@,Te,taguiaste,misma,jajaja,remember,loser,buys,drinks,night,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,friday,NIGHT,OUT,:woman_dancing:,#salhuaclothing,listos,accesorios,!,#girls,http://t.co/4oFvgmM8MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,El,vlog,hoy,:,UNA,MEXICANA,ENTRE,ESPAÑOLES,http://t.co/VA2OkjsZ2t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,SE,ACABO,HELL,WEEK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Le,text,Javi,tipo,ignora,bien,cabrón,mientas,escribe,mierda,twitter,.,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,vas,joder,mamita,.,Just,wait,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,So,mitad,noche,apagué,aire,",",sonámbula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,#happybirthday,@,#elvacilondelagatita,https://t.co/wxvq44cOGt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Vamos,",",babies,!,#melepesalvaelartico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,ir,salto,hippie,!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Una,mujer,libre,disfruta,colores,Flower,print,#salhuaclothing,http://t.co/sTMdGpDYp4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,jajajajjaja,siiiii,..,.,digo,suits,esperaba,tanta,gente,tan,bien,vestida,fuiiii,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,hahahaha,L,I,T,E,R,A,L,.,Ese,station,puesto,:face_with_tears_of_joy:,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Con,esfuerzo,constancia,demostraré,!,:),apoyo,!,:smiling_face_with_smiling_eyes:,Buenas,noches,familia,Zomber,!,:beaming_face_with_smiling_eyes:,https://t.co/8OYVW61LgG,,,,,,,,,,,,,,,,,,,,,,,
positive,@,@,jajaja,#priceless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Ayer,sale,rewind,:raising_hands_medium-light_skin_tone:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Yo,nunca,olvido,dejarte,like,@,!,Eres,mayor,fans,!,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,muchas,gracias,Thaliaaa,",",miss,nena,",",llegar,yaaa,!!,:face_blowing_a_kiss:,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Muchos,tweets,0,sense,u,mortals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,juro,mejores,fotos,tirado,ustedes,hahaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Una,tripleta,ahora,mismo,vendria,show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Adoro,hablen,",",random,",",tal,seguir,conversación,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,A,comer,Fridays,!!,!,@,whoooo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Somos,mujeres,seguras,transmitimoa,través,look,!,#salhuawoman,Little,print,+,…,https://t.co/HW3FHRR6Qt,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Informer,Snow,",",found,@,",",Listen,:,mega,throwback,1993,@,http://t.co/RC05MibYIQ,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,:cactus:,Country,shirts,:cactus:,Las,Camisas,cuadros,algodón,opción,informal,trendy,!,Pedidos,096.880.7384,http://t.co/jYuGAmsoe2,,,,,,,,,,,,,,,,,,,,,,,,
negative,Esta,graduación,laaaarga,pico,.,5,horas,sentada,bleachers,Dios,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,@,@,pa,quieres,playlist,Javi,?,:face_with_tears_of_joy:,pa,usa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,popcorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,A,niñas,gusts,Mundo,MODELAJE,?,Registralas,Imagen,Modeling,La,…,https://t.co/T5Y4nUQOil,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Necesito,empezar,hacer,workouts,",",flaqueando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,En,vlog,hoy,:,EL,MEJOR,MODO,DE,ESPERAR,EN,EL,AEROPUERTO,http://t.co/brzqiLiCcr,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Verde,invierno,.,Look,hoy,@,vestido,piel,#Frenchconnection,Zapatos,…,http://t.co/mTQjoGnHjt,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,sabia,tweet,definia,preferencia,sexual,",",gracias,decirmelo,:),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,“,@,:,Necesito,amigas,novios,amigas,quieran,janguiar,ayer,favor,”,show,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Feliz,martes,!,Pensando,",",creatividad,organizcion,#trabajo,#vida,#futuro,#ilovemyjob,#ilovemylife,#feliz,:thumbs_up::victory_hand:,http://t.co/ShgpXFYabs,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Q,mas,peligroso,text,mujer,guiando,maquillándose,..,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,prom,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,LISTAS,PARA,COMENZAR,EL,fin,semana,?!,!,espramos,*,NUEVO,tienda,#salhuaclothing,http://t.co/ul5fpTVPve,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Lleva,nevando,dia,.,This,okay,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Haciendome,pana,cocina,;,todas,latinas,..,.,go,figure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Throwback,hicieron,prank,habian,aplastado,amigo,llego,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Os,juro,entiendo,Apple,Watch,llama,Culo,.,https://t.co/ZMfqlzTrjj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,Ni,watussi,pegao,'jeso,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,livin,',da,',life,Cancún,:sun:,https://t.co/eJHCJ1ICIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,SALHUA,clothing,Últimos,días,descuentos,!!,Te,esperamos,abiertos,hoy,mañana,!!,http://t.co/RkBvymtqMF,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,@,@,beso,girly,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Rey,hola,.,veo,(,@,live,http://t.co/jEFpkyEEId,),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Zombers,!,Hoy,nuevo,rap,canal,!!,A,hora,siempre,",",atentos,digo,?,:video_camera::white_heavy_check_mark:,xD,,,,,,,,,,,,,,,,,,,,,,,
positive,Una,Sonrisa,grande,#selfie,Miércoles,",",recordarte,Dios,regala,día,!,Y,…,https://t.co/FFBJWBHVQ8,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,JAJAJAJAJJAJA,love,pic,",",gracias,beauchi,:two_hearts:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,@,dándonos,comentarios,lindos,:fish::thinking_face:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,JAJAJAJAJAJJAJAJJAJAJA,BYEEE,https://t.co/mFy4hlf4dv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,El,vlog,hoy,",",pequeños,museos,torturas,:,ARQUEROS,EN,UN,PUEBLO,MEDIEVAL,https://t.co/LKG8t5SRmr,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Look,alfombra,#premiosjuventud2013,#chinoynacho,#nacho,saco,t-shirt,#zara,",",pantalón,…,http://t.co/Z0FGLZvN89,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,El,panorama,Rap,español,va,pique,..,.,Pero,HipHop,culpa,idiota,practique,..,.,,,,,,,,,,,,,,,,,,,,,,,,
positive,Estabais,pesaditos,subiera,foto,gorra,..,.,pues,ea,..,El,nuevo,Zomber,look,!,JAJAJAJAJA,:smiling_face_with_heart-eyes::squinting_face_with_tongue::smirking_face:,https://t.co/xdakPIXOIm,,,,,,,,,,,,,,,,,,,,,
neutral,@,Gracias,Amor,Mio,!,Lo,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,yess,.,Thank,baby,!!,Igual,!,Sé,vas,matar,:kissing_face_with_closed_eyes:,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,Jajajajaa,already,boo,..,.,ughh,extraño,veo,hace,mes,!,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,#happy,#halloween,#ElvacilonDeLaGatita,http://t.co/pFPDCnDGYC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,@,lunesss,!!,Vamos,pa,',ocean,pleaseee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Ideas,Men,layering,winter,#winter,#menstyle,#fashion,.,Utilize,vestir,capas,…,http://t.co/5tighd9smx,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Una,Mujer,guayaquileña,Atractiva,",",segura,libre,!,#salhuaclothing,vive,feriado,colores,…,http://t.co/2bXCtAKlPp,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Hoy,día,!,Disfrutalo,!!,#salhuaclothing,http://t.co/zOUfAzM7OA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Grace,Frankie,explotan,bien,cabron,jajajajajajajja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Bellaquera,morning,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,La,navidad,llegó,:evergreen_tree::evergreen_tree::evergreen_tree:,"""",Christmas,Runway,"""",:evergreen_tree::evergreen_tree::evergreen_tree:,empezó,!!,!!,!,#christmas,#navidad,#runway,#AllYouNeedisEcuador,https://t.co/b8Em7oOrk8,,,,,,,,,,,,,,,,,,,,,
negative,El,blanco,puede,faltar,looks,primavera,verano,.,El,blanco,negro,Una,…,https://t.co/8NlV5MviTi,,,,,,,,,,,,,,,,,,,,,,,,,
negative,@,tan,encojona,.,Fucking,5,dias,!!,!!,No,puedo,mas,!!,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Buenas,noches,Zombers,!,Mañana,graaaaan,dia,!,Byez,!,:smiling_face:,,:smiling_face:,:squinting_face_with_tongue::face_savoring_food:,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Todo,set,menos,pon,",",éxito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Súper,trabajo,equipo,@,hacer,lucir,bella,@,@,@,#LatinGrammy2013,#tramwork,#stylist,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Eres,angel,x,llegar,vida,",",gracias,x,completa,!,Mac,air,new,iPad,?,Quiero,2,!,@,daddy,$,http://t.co/PyBkEtMR,,,,,,,,,,,,,,,,,
neutral,Lo,bueno,extremely,tanned,hacer,aguaje,maquillarme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Retocando,Zomber,Girl,mientras,escucho,canción,Amor,señor,@,^^,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Están,punto,llegar,tienda,--,--,>,long,Jumpers,..,.,MUY,PRONTO,!,#salhuastore,#allyouneedisecuador,https://t.co/XWCkDSh63m,,,,,,,,,,,,,,,,,,,,,,
positive,Creo,tattoo,:raising_hands_medium-light_skin_tone:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,JAJA,PARAMORIRSE,DE,LA,RISA,!,COMO,SE,RODÓ,RISE,OF,THE,TOMB,RAIDER,!,http://t.co/QF2E5oIdJz,,,,,,,,,,,,,,,,,,,,,,,
positive,@,original,..,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,oficialmente,siento,acabe,año,senior,!,https://t.co/oTpo2cgofG,"""",ACABE,LA,MONOGRAFIA,MOTHAFUCKER,!,:D,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Ya,ready,#airenetwork,alegria,",",falta,weekend,.,https://t.co/W9NBXi5Bya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Bienvenida,Imagen,Modeling,La,Gatita,.,Registrate,http://t.co/jScmcmaN0W,https://t.co/50W1gw4DlU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,You,n't,forget,easily,confía,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Loca,envidiando,@,@,bien,brutal,ahora,mismo,..,Mira,stories,https://t.co/zxaC7nn8oC,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,@,Claudia,deserves,award,creative,dancer,jajaja,Ella,siempre,activa,bailar,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,paola,"""",truther,"""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,#elvacilondelagatita,#elnuevozol1067,une,#spiritday,Respetando,demas,personas,..,NO,…,https://t.co/X2N0gCbtTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,jajaja,voy,hacer,mismo,llegue,next,week,closet,va,..,.,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,necesito,nap,creo,pasará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,ASI,Mas,galan,?,@,look,concierto,acuatico,#elcantautorromanticoenac,ústico,…,https://t.co/mAyy1OphZN,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Buenas,noches,Zombers,!!,:squinting_face_with_tongue::sleeping_face::sleeping_face:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,A,gente,encanta,tirarse,all-nighters,wtf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Vive,primer,día,vistete,si,último,.,Salhua,Clothing,http://t.co/u0uXXV4y2x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Encontré,twin,",",puñeta,:raising_hands:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Que,clase,Party,!!,!,Así,río,quiero,poner,trusa,No,Me,Sirve,..,.,#funny,…,https://t.co/2iO6W5CRbU,,,,,,,,,,,,,,,,,,,,,
positive,Me,quedan,10,minutos,break,",",ricoooo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,housemate,compra,cosas,1am,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,agony,!,jajajaj,ok,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,"""",Nati,sabia,tenias,geek,adentro,"""",:person_frowning_medium_skin_tone:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Puedo,llegar,casa,I,finally,nap,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,Mami,dijo,durmiera,comida,..,.,I,falling,one,woman,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,He,culminado,mátemáticas,FOR,EVER,:raising_hands_medium-light_skin_tone:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,"""",alegría,"""",q,empleados,da,tanta,confianza,..,.,NOT,!,Es,parte,uniforme,q,damas,usen,maquillaje,?,No,",",Q,Q,?,,,,,,,,,,,,,,
neutral,Mala,menos,temperatura,35,grados,menos,",",razón,ponerte,coat,tamaño,.,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Moderno,estilo,siempre,@,#premiostumundo,@,stylist,@,@,…,https://t.co/rRY9K4HkQR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,oh,",",wait,",",gays,",",pichaera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,Fajardo,Antichrist,baby,..,.,http://t.co/wYjBxG95yw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Contigo,..,.,bien,lejos,",",please,:sparkling_heart:,https://t.co/2MPRKTRVpF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Ya,ready,Vamos,#elvacilondelagatita,Buenos,Días,Mundo,!!,!!,!,https://t.co/jPui0QQXA5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,De,seran,estan,pompis,Bueno,piernas,manchadas,pintura,?,@,cosas,q,pasan,set,!,:face_screaming_in_fear::victory_hand:,http://t.co/lEY2sY2Y1b,,,,,,,,,,,,,,,,,,,,,,
neutral,Alexis,&,Fido,Cultura,Profética,Heat,Latin,Awards,http://t.co/HSp9TVQmV5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,yeah,!!,!,Gracias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,EH,EH,EH,QUE,NOS,VAMOS,A,DISNEY,EH,EH,QUE,OS,VENÍS,CONMIGO,(,través,vlog,",",claro,),DISNEY,DISNEY,,,,,,,,,,,,,,,,,
neutral,Hoy,cumpleaños,cosita,mas,preciosa,!!,:squinting_face_with_tongue:,Feliz,cumpleaños,señorita,Zomber,@,!,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::face_blowing_a_kiss:,:red_heart:,,https://t.co/XjUD1D1mXg,,,,,,,,,,,,,,,,,,,,,,
neutral,Feliz,sabadito,!!,!,Wedding,dress,diet,!!,!,#tacos,#loveit,#happy,#feliz,#mexicanfood,http://t.co/b2GpYrl4Nn,,,,,,,,,,,,,,,,,,,,,,,,
negative,Diablooo,quiero,sandwich,mezclaaaaaaaaaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,JAJA,tristes,Zombers,!,Mi,mayor,logro,siempre,!,:winking_face_with_tongue::victory_hand_light_skin_tone:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,De,verdad,sabia,tan,dura,beer,pong,:person_tipping_hand:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,De,acuerdo,Halle,Barry,@,q,ver,Esta,chotiadisimo,sory,friend,@,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Tantas,cosas,malas,mundo,",",tantas,injusticias,..,.,wish,I,could,dave,:pensive_face::pensive_face::pensive_face:,,,,,,,,,,,,,,,,,,,,,,,,,
negative,Ir,cualquier,medico,:hospital:,morirse,!,Llevo,5,horas,esperando,llega,turno,van,almuerzo,!,:angry_face_with_horns:,Buen,provecho,!!,!,NOT,!,,,,,,,,,,,,,,,,,
negative,Never,breastfeeding,.,Acabo,ver,nipple,reduction,mas,horrible,visto,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Y,taquillas,pa,',get,",",gente,crecía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,@,Hoy,asi,aqui,..,.,happy,I,'m,sweating,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Esto,comer,temprano,fucked,..,.,IM,SO,HUNGRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,CABRONA,TU,COVER,PHOTO,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Quiero,icee,nutella,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Viviendo,chilling,supone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Everyone,fucking,nice,hospital,:red_heart:,,:red_heart:,,:red_heart:,:raising_hands_medium-light_skin_tone:,Love,youuuuuu,guys,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,@,cheers,!,jajaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,enfermo,?,:face_with_tears_of_joy:,damn,:flexed_biceps_dark_skin_tone:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Feliz,lombriz,min,esperando,nasca,sobrinita,Alexandra,suena,mejor,Eva,María,?,#familia,#purelove,#amor,,,,,,,,,,,,,,,,,,,,,,,,
positive,Me,siento,tan,pendejo,right,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,2,piercings,colección,",",jujuuu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Ya,2,muñecos,@,@,alfombra,#billboardsmx,@,@,http://t.co/z4LhkqFz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,@,Ale,class,bonding,..,.,tambien,conv,.,twitter,jajaja,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,Madre,Kronno,haces,despierto,horas,"?,",pareces,Youtuber,!,Ajajaj,Buenos,días,Zombers,!,,,,,,,,,,,,,,,,,,,,,,,,,
positive,GOOD,Morning,Familia,mas,hermosa,sur,Florida,#elvacilondelagatita,Como,sienten,…,https://t.co/TGJnusfgoP,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,Voy,empezar,etapa,completamente,nueva,Vida,.,Reality,Check,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,@,jajaja,happen,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,Hablemos,rico,nap,2,horas,:growing_heart:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Shoutout,primo,gritó,amaba,lado,casa,contestar,chiste,mongo,chiste,mongo,:face_with_tears_of_joy:,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Hello,profesor,contéstame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,Mi,hermana,siempre,sido,cómplice,",",thank,Lord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
negative,Mi,mamita,quiere,Cocinar,",",Ok,Toda,cocina,!!,!,Yes,!!,!,:),http://t.co/KVdOMpqPfj,,,,,,,,,,,,,,,,,,,,,,,,
negative,Quién,puñeta,",",fuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neutral,“,@,:,@,@,Que,bello,vestuario,alexa,performance,thanks,!!,”,Un,gusto,querida,:clapping_hands::kiss_mark:,,,,,,,,,,,,,,,,,,,,,,
positive,Cuando,Zomber,intenta,robar,contraseña,..,.,:expressionless_face::expressionless_face:,https://t.co/MsLf8WPk4O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
positive,“,@,:,The,men,&,women,create,FUN,@,http://t.co/Ae0BZmCmih,”,Had,Great,time,Thanks2,FELIPE,The,Valor,!,,,,,,,,,,,,,,,,,,,
positive,Pruebas,vestuario,#cannesfilmfestival,#menfashion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
